SalesID,OrderID,OrderDate,ShipDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,Cost
28815,O128815,26-09-22,06-10-22,P0011,C0009,S030,20,681.98,0.15,13639.6,8240
28816,O128816,07-02-23,12-02-23,P0002,C0488,S048,12,12407.97,0.1,148895.64,110544
28817,O128817,23-07-22,24-07-22,P0004,C0298,S002,10,22626.59,0,226265.9,180700
28818,O128818,13-07-22,22-07-22,P0012,C0387,S037,16,8792.16,0.2,140674.56,86896
28819,O128819,26-04-19,09-05-19,P0007,C0471,S002,9,26164.34,0.2,235479.06,150831
28820,O128820,02-08-19,09-08-19,P0006,C0089,S008,2,4352.97,0.15,8705.94,6540
28821,O128821,01-04-24,15-04-24,P0001,C0496,S015,20,4675.34,0.05,93506.8,76960
28822,O128822,21-02-22,05-03-22,P0012,C0440,S018,9,8792.16,0.2,79129.44,48879
28823,O128823,17-07-21,27-07-21,P0003,C0241,S036,5,7835.06,0.05,39175.3,23860
28824,O128824,23-12-19,01-01-20,P0002,C0035,S011,5,12407.97,0,62039.85,46060
28825,O128825,11-09-22,25-09-22,P0010,C0372,S017,20,23177.55,0,463551,298380
28826,O128826,12-05-22,19-05-22,P0003,C0123,S038,18,7835.06,0.1,141031.08,85896
28827,O128827,01-07-19,14-07-19,P0001,C0242,S042,17,4675.34,0.2,79480.78,65416
28828,O128828,19-04-22,02-05-22,P0012,C0431,S011,1,8792.16,0.2,8792.16,5431
28829,O128829,22-11-21,26-11-21,P0009,C0065,S029,9,26212.11,0.15,235908.99,162504
28830,O128830,30-12-21,13-01-22,P0011,C0003,S012,16,681.98,0.2,10911.68,6592
28831,O128831,09-06-24,19-06-24,P0006,C0224,S050,16,4352.97,0.2,69647.52,52320
28832,O128832,08-09-20,15-09-20,P0004,C0254,S048,17,22626.59,0.15,384652.03,307190
28833,O128833,29-09-20,04-10-20,P0010,C0235,S040,11,23177.55,0.2,254953.05,164109
28834,O128834,06-03-21,08-03-21,P0012,C0485,S012,10,8792.16,0,87921.6,54310
28835,O128835,24-04-20,05-05-20,P0005,C0195,S022,15,17097.45,0,256461.75,210375
28836,O128836,10-01-22,18-01-22,P0009,C0118,S031,6,26212.11,0.15,157272.66,108336
28837,O128837,22-05-19,26-05-19,P0013,C0322,S016,20,15510.94,0.05,310218.8,226980
28838,O128838,13-01-23,18-01-23,P0006,C0030,S003,19,4352.97,0.2,82706.43,62130
28839,O128839,21-09-21,27-09-21,P0003,C0353,S010,7,7835.06,0.05,54845.42,33404
28840,O128840,31-07-23,03-08-23,P0013,C0137,S045,5,15510.94,0.2,77554.7,56745
28841,O128841,28-10-23,05-11-23,P0001,C0071,S038,15,4675.34,0.1,70130.1,57720
28842,O128842,10-08-19,17-08-19,P0009,C0397,S039,7,26212.11,0.15,183484.77,126392
28843,O128843,05-06-21,18-06-21,P0013,C0104,S009,6,15510.94,0.1,93065.64,68094
28844,O128844,17-02-23,22-02-23,P0007,C0066,S012,19,26164.34,0,497122.46,318421
28845,O128845,17-11-21,19-11-21,P0012,C0319,S026,18,8792.16,0.1,158258.88,97758
28846,O128846,14-01-23,23-01-23,P0002,C0290,S044,13,12407.97,0.05,161303.61,119756
28847,O128847,29-03-21,08-04-21,P0004,C0467,S038,3,22626.59,0.05,67879.77,54210
28848,O128848,12-05-23,20-05-23,P0008,C0182,S014,15,24525.84,0.1,367887.6,278850
28849,O128849,21-09-21,26-09-21,P0011,C0333,S002,4,681.98,0.1,2727.92,1648
28850,O128850,22-03-23,30-03-23,P0011,C0169,S050,3,681.98,0.15,2045.94,1236
28851,O128851,12-02-19,14-02-19,P0003,C0360,S011,14,7835.06,0.1,109690.84,66808
28852,O128852,16-08-22,19-08-22,P0001,C0260,S005,16,4675.34,0.05,74805.44,61568
28853,O128853,01-12-22,04-12-22,P0013,C0237,S009,20,15510.94,0,310218.8,226980
28854,O128854,03-10-19,07-10-19,P0003,C0075,S002,7,7835.06,0.1,54845.42,33404
28855,O128855,18-07-21,30-07-21,P0005,C0191,S013,13,17097.45,0.2,222266.85,182325
28856,O128856,05-05-22,12-05-22,P0005,C0014,S005,10,17097.45,0.1,170974.5,140250
28857,O128857,17-03-22,22-03-22,P0002,C0464,S021,12,12407.97,0,148895.64,110544
28858,O128858,20-01-19,25-01-19,P0004,C0497,S005,1,22626.59,0,22626.59,18070
28859,O128859,08-01-24,16-01-24,P0012,C0387,S011,14,8792.16,0.15,123090.24,76034
28860,O128860,12-03-23,15-03-23,P0008,C0058,S031,2,24525.84,0,49051.68,37180
28861,O128861,14-08-21,19-08-21,P0006,C0346,S019,19,4352.97,0.2,82706.43,62130
28862,O128862,20-12-21,31-12-21,P0009,C0099,S020,3,26212.11,0,78636.33,54168
28863,O128863,12-07-22,15-07-22,P0010,C0007,S034,20,23177.55,0.2,463551,298380
28864,O128864,18-10-20,25-10-20,P0007,C0356,S050,10,26164.34,0.1,261643.4,167590
28865,O128865,26-07-19,04-08-19,P0003,C0066,S031,9,7835.06,0,70515.54,42948
28866,O128866,16-03-19,28-03-19,P0010,C0487,S050,18,23177.55,0.15,417195.9,268542
28867,O128867,19-04-24,22-04-24,P0003,C0135,S031,10,7835.06,0,78350.6,47720
28868,O128868,14-06-21,15-06-21,P0005,C0371,S024,11,17097.45,0.1,188071.95,154275
28869,O128869,17-10-23,23-10-23,P0004,C0177,S014,18,22626.59,0.15,407278.62,325260
28870,O128870,23-11-24,01-12-24,P0013,C0198,S035,10,15510.94,0.15,155109.4,113490
28871,O128871,04-11-23,13-11-23,P0013,C0314,S017,11,15510.94,0,170620.34,124839
28872,O128872,14-09-21,28-09-21,P0005,C0318,S010,5,17097.45,0.2,85487.25,70125
28873,O128873,19-11-23,23-11-23,P0004,C0225,S009,6,22626.59,0.15,135759.54,108420
28874,O128874,14-06-21,16-06-21,P0003,C0309,S050,4,7835.06,0.05,31340.24,19088
28875,O128875,15-10-20,26-10-20,P0010,C0102,S034,19,23177.55,0.2,440373.45,283461
28876,O128876,28-10-24,01-11-24,P0012,C0256,S011,17,8792.16,0,149466.72,92327
28877,O128877,31-01-22,02-02-22,P0013,C0499,S026,14,15510.94,0.2,217153.16,158886
28878,O128878,14-04-21,22-04-21,P0010,C0493,S021,14,23177.55,0.2,324485.7,208866
28879,O128879,16-12-23,17-12-23,P0004,C0097,S026,17,22626.59,0.15,384652.03,307190
28880,O128880,07-08-21,10-08-21,P0001,C0198,S022,19,4675.34,0.1,88831.46,73112
28881,O128881,29-05-23,10-06-23,P0010,C0418,S041,16,23177.55,0.1,370840.8,238704
28882,O128882,25-12-21,04-01-22,P0002,C0252,S033,8,12407.97,0,99263.76,73696
28883,O128883,08-07-24,20-07-24,P0007,C0223,S023,10,26164.34,0.05,261643.4,167590
28884,O128884,21-04-23,24-04-23,P0012,C0176,S031,16,8792.16,0,140674.56,86896
28885,O128885,18-11-21,01-12-21,P0001,C0168,S008,4,4675.34,0.15,18701.36,15392
28886,O128886,13-12-20,16-12-20,P0013,C0442,S002,5,15510.94,0.2,77554.7,56745
28887,O128887,18-09-21,19-09-21,P0012,C0056,S046,10,8792.16,0.2,87921.6,54310
28888,O128888,16-09-23,30-09-23,P0003,C0123,S026,15,7835.06,0.2,117525.9,71580
28889,O128889,15-08-20,24-08-20,P0004,C0360,S032,17,22626.59,0.1,384652.03,307190
28890,O128890,05-05-21,13-05-21,P0009,C0098,S004,18,26212.11,0.05,471817.98,325008
28891,O128891,05-12-24,16-12-24,P0002,C0489,S015,4,12407.97,0.1,49631.88,36848
28892,O128892,29-06-23,02-07-23,P0007,C0068,S048,8,26164.34,0.1,209314.72,134072
28893,O128893,08-02-19,19-02-19,P0013,C0019,S015,6,15510.94,0,93065.64,68094
28894,O128894,04-04-23,09-04-23,P0011,C0250,S017,14,681.98,0.15,9547.72,5768
28895,O128895,21-01-24,23-01-24,P0003,C0085,S042,20,7835.06,0.05,156701.2,95440
28896,O128896,05-02-22,19-02-22,P0012,C0275,S027,5,8792.16,0.2,43960.8,27155
28897,O128897,19-12-24,26-12-24,P0007,C0435,S017,5,26164.34,0.1,130821.7,83795
28898,O128898,20-12-24,23-12-24,P0001,C0446,S023,20,4675.34,0.05,93506.8,76960
28899,O128899,22-01-21,01-02-21,P0009,C0126,S008,9,26212.11,0.05,235908.99,162504
28900,O128900,24-06-20,27-06-20,P0013,C0029,S022,15,15510.94,0,232664.1,170235
28901,O128901,14-11-19,20-11-19,P0003,C0044,S035,5,7835.06,0.05,39175.3,23860
28902,O128902,22-11-22,04-12-22,P0008,C0348,S045,16,24525.84,0.2,392413.44,297440
28903,O128903,17-10-19,22-10-19,P0001,C0468,S015,18,4675.34,0,84156.12,69264
28904,O128904,08-09-19,11-09-19,P0005,C0400,S019,2,17097.45,0.1,34194.9,28050
28905,O128905,26-02-22,11-03-22,P0007,C0276,S020,1,26164.34,0.1,26164.34,16759
28906,O128906,11-10-24,14-10-24,P0009,C0065,S035,16,26212.11,0.2,419393.76,288896
28907,O128907,30-09-19,05-10-19,P0013,C0155,S044,1,15510.94,0.1,15510.94,11349
28908,O128908,10-04-20,22-04-20,P0008,C0197,S043,18,24525.84,0.15,441465.12,334620
28909,O128909,25-08-19,31-08-19,P0006,C0349,S018,13,4352.97,0.05,56588.61,42510
28910,O128910,16-08-24,17-08-24,P0006,C0034,S041,10,4352.97,0,43529.7,32700
28911,O128911,15-03-19,20-03-19,P0011,C0105,S003,12,681.98,0.1,8183.76,4944
28912,O128912,12-01-21,26-01-21,P0011,C0076,S048,12,681.98,0.05,8183.76,4944
28913,O128913,05-08-23,11-08-23,P0012,C0107,S029,9,8792.16,0.15,79129.44,48879
28914,O128914,18-08-19,25-08-19,P0008,C0453,S040,16,24525.84,0.2,392413.44,297440
28915,O128915,31-12-20,07-01-21,P0011,C0172,S033,17,681.98,0.2,11593.66,7004
28916,O128916,12-09-24,16-09-24,P0004,C0454,S008,8,22626.59,0.1,181012.72,144560
28917,O128917,12-03-23,21-03-23,P0012,C0148,S031,1,8792.16,0.2,8792.16,5431
28918,O128918,09-11-23,21-11-23,P0013,C0072,S047,20,15510.94,0.15,310218.8,226980
28919,O128919,11-09-21,12-09-21,P0011,C0183,S012,19,681.98,0.1,12957.62,7828
28920,O128920,30-06-23,14-07-23,P0011,C0471,S023,16,681.98,0.1,10911.68,6592
28921,O128921,08-08-22,09-08-22,P0001,C0436,S046,7,4675.34,0.15,32727.38,26936
28922,O128922,01-07-23,12-07-23,P0009,C0108,S002,10,26212.11,0.15,262121.1,180560
28923,O128923,04-10-24,14-10-24,P0008,C0106,S048,4,24525.84,0.05,98103.36,74360
28924,O128924,11-08-21,21-08-21,P0013,C0230,S032,1,15510.94,0,15510.94,11349
28925,O128925,16-05-24,21-05-24,P0003,C0435,S036,14,7835.06,0.05,109690.84,66808
28926,O128926,20-10-24,27-10-24,P0010,C0207,S002,19,23177.55,0,440373.45,283461
28927,O128927,15-05-20,16-05-20,P0008,C0132,S010,11,24525.84,0,269784.24,204490
28928,O128928,02-09-23,13-09-23,P0005,C0026,S035,18,17097.45,0.05,307754.1,252450
28929,O128929,07-02-23,16-02-23,P0013,C0031,S009,16,15510.94,0.15,248175.04,181584
28930,O128930,25-04-23,02-05-23,P0004,C0486,S015,7,22626.59,0,158386.13,126490
28931,O128931,23-11-23,25-11-23,P0013,C0362,S005,20,15510.94,0.2,310218.8,226980
28932,O128932,27-11-23,02-12-23,P0005,C0397,S011,2,17097.45,0.1,34194.9,28050
28933,O128933,15-10-21,23-10-21,P0009,C0290,S023,14,26212.11,0.15,366969.54,252784
28934,O128934,18-05-19,30-05-19,P0013,C0103,S004,9,15510.94,0,139598.46,102141
28935,O128935,03-08-22,05-08-22,P0003,C0242,S017,1,7835.06,0.15,7835.06,4772
28936,O128936,01-01-20,04-01-20,P0003,C0388,S020,11,7835.06,0.05,86185.66,52492
28937,O128937,11-09-19,18-09-19,P0004,C0336,S041,2,22626.59,0.1,45253.18,36140
28938,O128938,13-01-24,23-01-24,P0008,C0288,S038,20,24525.84,0.05,490516.8,371800
28939,O128939,13-01-22,27-01-22,P0005,C0228,S049,4,17097.45,0.05,68389.8,56100
28940,O128940,19-09-19,01-10-19,P0010,C0186,S002,10,23177.55,0.2,231775.5,149190
28941,O128941,28-07-22,30-07-22,P0013,C0473,S041,9,15510.94,0.1,139598.46,102141
28942,O128942,23-06-24,05-07-24,P0010,C0364,S006,19,23177.55,0.1,440373.45,283461
28943,O128943,05-07-23,06-07-23,P0002,C0005,S039,12,12407.97,0.15,148895.64,110544
28944,O128944,14-05-19,22-05-19,P0004,C0129,S011,8,22626.59,0.15,181012.72,144560
28945,O128945,05-12-23,07-12-23,P0003,C0442,S048,4,7835.06,0.2,31340.24,19088
28946,O128946,09-01-21,20-01-21,P0002,C0183,S045,9,12407.97,0.05,111671.73,82908
28947,O128947,25-04-19,09-05-19,P0008,C0355,S010,11,24525.84,0,269784.24,204490
28948,O128948,08-01-21,14-01-21,P0008,C0145,S027,8,24525.84,0.05,196206.72,148720
28949,O128949,17-07-20,18-07-20,P0004,C0139,S036,13,22626.59,0,294145.67,234910
28950,O128950,30-10-21,10-11-21,P0006,C0084,S004,4,4352.97,0.15,17411.88,13080
28951,O128951,08-08-21,16-08-21,P0008,C0299,S029,4,24525.84,0.1,98103.36,74360
28952,O128952,13-11-21,25-11-21,P0001,C0192,S010,6,4675.34,0,28052.04,23088
28953,O128953,28-03-22,11-04-22,P0009,C0025,S018,1,26212.11,0.05,26212.11,18056
28954,O128954,20-06-19,30-06-19,P0005,C0102,S033,6,17097.45,0,102584.7,84150
28955,O128955,28-08-19,09-09-19,P0012,C0253,S037,5,8792.16,0.2,43960.8,27155
28956,O128956,05-10-21,17-10-21,P0012,C0407,S017,9,8792.16,0.2,79129.44,48879
28957,O128957,19-09-23,23-09-23,P0002,C0257,S017,12,12407.97,0.1,148895.64,110544
28958,O128958,14-12-23,28-12-23,P0004,C0359,S032,16,22626.59,0.1,362025.44,289120
28959,O128959,30-11-21,04-12-21,P0001,C0307,S018,15,4675.34,0.05,70130.1,57720
28960,O128960,29-07-22,03-08-22,P0004,C0165,S015,3,22626.59,0.05,67879.77,54210
28961,O128961,17-08-22,29-08-22,P0012,C0021,S007,6,8792.16,0,52752.96,32586
28962,O128962,26-11-19,08-12-19,P0006,C0002,S045,4,4352.97,0.15,17411.88,13080
28963,O128963,08-12-23,20-12-23,P0009,C0054,S049,7,26212.11,0.15,183484.77,126392
28964,O128964,30-06-23,06-07-23,P0008,C0489,S017,9,24525.84,0,220732.56,167310
28965,O128965,21-11-24,22-11-24,P0004,C0403,S004,2,22626.59,0.1,45253.18,36140
28966,O128966,18-03-21,27-03-21,P0005,C0048,S003,13,17097.45,0.1,222266.85,182325
28967,O128967,21-01-21,28-01-21,P0013,C0140,S016,17,15510.94,0.1,263685.98,192933
28968,O128968,14-12-19,23-12-19,P0007,C0266,S020,14,26164.34,0,366300.76,234626
28969,O128969,21-07-22,25-07-22,P0010,C0297,S013,20,23177.55,0,463551,298380
28970,O128970,05-07-19,15-07-19,P0003,C0293,S014,1,7835.06,0.1,7835.06,4772
28971,O128971,07-02-22,16-02-22,P0013,C0410,S022,3,15510.94,0.05,46532.82,34047
28972,O128972,16-08-23,27-08-23,P0006,C0171,S002,19,4352.97,0.1,82706.43,62130
28973,O128973,09-09-23,22-09-23,P0002,C0419,S035,11,12407.97,0.15,136487.67,101332
28974,O128974,07-11-22,14-11-22,P0002,C0472,S024,13,12407.97,0.15,161303.61,119756
28975,O128975,07-09-21,11-09-21,P0013,C0267,S048,2,15510.94,0.2,31021.88,22698
28976,O128976,08-02-19,11-02-19,P0012,C0276,S029,11,8792.16,0.1,96713.76,59741
28977,O128977,29-05-21,06-06-21,P0008,C0400,S039,7,24525.84,0,171680.88,130130
28978,O128978,23-05-23,31-05-23,P0008,C0021,S041,14,24525.84,0.2,343361.76,260260
28979,O128979,14-08-24,22-08-24,P0012,C0486,S003,11,8792.16,0,96713.76,59741
28980,O128980,23-06-22,05-07-22,P0009,C0070,S011,13,26212.11,0.1,340757.43,234728
28981,O128981,10-06-23,11-06-23,P0010,C0415,S007,13,23177.55,0.05,301308.15,193947
28982,O128982,15-07-22,27-07-22,P0013,C0440,S049,3,15510.94,0,46532.82,34047
28983,O128983,05-01-22,14-01-22,P0012,C0327,S049,6,8792.16,0.2,52752.96,32586
28984,O128984,06-08-19,08-08-19,P0003,C0434,S020,15,7835.06,0.1,117525.9,71580
28985,O128985,25-11-22,30-11-22,P0002,C0034,S032,14,12407.97,0.2,173711.58,128968
28986,O128986,30-06-23,07-07-23,P0009,C0485,S008,6,26212.11,0.15,157272.66,108336
28987,O128987,17-04-22,26-04-22,P0008,C0473,S046,19,24525.84,0.15,465990.96,353210
28988,O128988,28-03-21,08-04-21,P0012,C0265,S042,1,8792.16,0,8792.16,5431
28989,O128989,26-01-21,30-01-21,P0001,C0485,S029,3,4675.34,0.2,14026.02,11544
28990,O128990,28-01-23,08-02-23,P0013,C0430,S037,13,15510.94,0.15,201642.22,147537
28991,O128991,23-10-20,30-10-20,P0007,C0054,S040,19,26164.34,0.15,497122.46,318421
28992,O128992,04-11-22,18-11-22,P0001,C0093,S043,12,4675.34,0.05,56104.08,46176
28993,O128993,17-05-23,30-05-23,P0010,C0034,S023,1,23177.55,0.15,23177.55,14919
28994,O128994,22-02-22,04-03-22,P0004,C0395,S033,13,22626.59,0.05,294145.67,234910
28995,O128995,05-05-20,18-05-20,P0012,C0078,S009,19,8792.16,0.15,167051.04,103189
28996,O128996,28-10-23,03-11-23,P0002,C0278,S046,17,12407.97,0.2,210935.49,156604
28997,O128997,24-06-23,05-07-23,P0004,C0404,S002,1,22626.59,0.2,22626.59,18070
28998,O128998,08-04-20,20-04-20,P0010,C0398,S016,6,23177.55,0.1,139065.3,89514
28999,O128999,10-05-20,21-05-20,P0005,C0362,S039,3,17097.45,0.05,51292.35,42075
29000,O129000,22-07-21,01-08-21,P0005,C0373,S030,17,17097.45,0.2,290656.65,238425
29001,O129001,07-08-24,15-08-24,P0013,C0379,S011,6,15510.94,0.15,93065.64,68094
29002,O129002,26-07-19,05-08-19,P0002,C0496,S049,9,12407.97,0,111671.73,82908
29003,O129003,06-04-23,15-04-23,P0009,C0402,S002,10,26212.11,0,262121.1,180560
29004,O129004,19-06-23,30-06-23,P0006,C0347,S014,3,4352.97,0.1,13058.91,9810
29005,O129005,02-06-24,13-06-24,P0007,C0266,S046,7,26164.34,0.15,183150.38,117313
29006,O129006,31-08-21,06-09-21,P0013,C0452,S046,14,15510.94,0,217153.16,158886
29007,O129007,19-06-19,26-06-19,P0002,C0442,S013,5,12407.97,0.2,62039.85,46060
29008,O129008,14-02-21,27-02-21,P0001,C0403,S016,13,4675.34,0,60779.42,50024
29009,O129009,20-05-19,27-05-19,P0008,C0460,S044,11,24525.84,0,269784.24,204490
29010,O129010,21-03-20,28-03-20,P0005,C0041,S006,17,17097.45,0,290656.65,238425
29011,O129011,23-06-21,25-06-21,P0004,C0402,S029,9,22626.59,0,203639.31,162630
29012,O129012,24-08-21,04-09-21,P0010,C0170,S026,15,23177.55,0.1,347663.25,223785
29013,O129013,26-08-20,02-09-20,P0011,C0295,S007,4,681.98,0.05,2727.92,1648
29014,O129014,11-10-23,16-10-23,P0011,C0265,S016,2,681.98,0.1,1363.96,824
29015,O129015,19-06-19,27-06-19,P0012,C0485,S016,19,8792.16,0.2,167051.04,103189
29016,O129016,18-11-20,29-11-20,P0013,C0015,S045,1,15510.94,0.15,15510.94,11349
29017,O129017,24-02-21,28-02-21,P0011,C0298,S020,4,681.98,0.1,2727.92,1648
29018,O129018,01-09-19,08-09-19,P0002,C0103,S015,16,12407.97,0.2,198527.52,147392
29019,O129019,28-11-20,05-12-20,P0003,C0494,S006,9,7835.06,0.05,70515.54,42948
29020,O129020,17-02-19,28-02-19,P0004,C0179,S013,15,22626.59,0,339398.85,271050
29021,O129021,16-12-20,18-12-20,P0008,C0027,S047,4,24525.84,0.05,98103.36,74360
29022,O129022,21-10-24,29-10-24,P0006,C0131,S041,4,4352.97,0.05,17411.88,13080
29023,O129023,20-01-24,21-01-24,P0012,C0210,S044,17,8792.16,0.05,149466.72,92327
29024,O129024,20-02-24,03-03-24,P0008,C0297,S036,4,24525.84,0.1,98103.36,74360
29025,O129025,15-03-21,28-03-21,P0008,C0403,S050,10,24525.84,0.2,245258.4,185900
29026,O129026,24-01-24,26-01-24,P0001,C0438,S033,7,4675.34,0.1,32727.38,26936
29027,O129027,27-05-19,08-06-19,P0013,C0117,S039,18,15510.94,0.05,279196.92,204282
29028,O129028,27-03-24,02-04-24,P0001,C0054,S027,15,4675.34,0,70130.1,57720
29029,O129029,12-05-21,24-05-21,P0011,C0340,S050,10,681.98,0.2,6819.8,4120
29030,O129030,13-03-23,19-03-23,P0007,C0100,S043,5,26164.34,0.05,130821.7,83795
29031,O129031,04-03-23,17-03-23,P0010,C0465,S035,16,23177.55,0.15,370840.8,238704
29032,O129032,29-08-22,30-08-22,P0002,C0044,S007,2,12407.97,0.15,24815.94,18424
29033,O129033,12-02-22,17-02-22,P0006,C0385,S006,20,4352.97,0,87059.4,65400
29034,O129034,14-03-22,17-03-22,P0009,C0488,S027,6,26212.11,0.05,157272.66,108336
29035,O129035,18-02-22,26-02-22,P0005,C0235,S005,3,17097.45,0.2,51292.35,42075
29036,O129036,16-08-19,22-08-19,P0009,C0463,S028,15,26212.11,0.1,393181.65,270840
29037,O129037,07-05-20,20-05-20,P0013,C0255,S047,15,15510.94,0.2,232664.1,170235
29038,O129038,01-05-21,12-05-21,P0001,C0176,S011,6,4675.34,0,28052.04,23088
29039,O129039,18-11-22,23-11-22,P0009,C0029,S002,10,26212.11,0,262121.1,180560
29040,O129040,12-05-24,17-05-24,P0012,C0075,S019,4,8792.16,0.2,35168.64,21724
29041,O129041,20-07-20,27-07-20,P0003,C0029,S003,4,7835.06,0.2,31340.24,19088
29042,O129042,15-09-24,25-09-24,P0012,C0420,S033,1,8792.16,0.1,8792.16,5431
29043,O129043,16-08-20,23-08-20,P0003,C0085,S041,19,7835.06,0.2,148866.14,90668
29044,O129044,28-01-20,02-02-20,P0011,C0068,S033,18,681.98,0.2,12275.64,7416
29045,O129045,01-03-24,03-03-24,P0008,C0482,S005,1,24525.84,0.15,24525.84,18590
29046,O129046,25-10-22,06-11-22,P0012,C0205,S002,13,8792.16,0.05,114298.08,70603
29047,O129047,22-08-22,05-09-22,P0001,C0005,S023,3,4675.34,0.1,14026.02,11544
29048,O129048,06-06-23,12-06-23,P0004,C0413,S039,17,22626.59,0.2,384652.03,307190
29049,O129049,29-01-21,09-02-21,P0012,C0287,S001,13,8792.16,0.2,114298.08,70603
29050,O129050,28-05-23,01-06-23,P0006,C0061,S017,3,4352.97,0.15,13058.91,9810
29051,O129051,10-05-24,18-05-24,P0006,C0175,S025,4,4352.97,0.2,17411.88,13080
29052,O129052,21-12-19,25-12-19,P0007,C0402,S006,1,26164.34,0.15,26164.34,16759
29053,O129053,19-05-20,22-05-20,P0004,C0132,S046,3,22626.59,0.05,67879.77,54210
29054,O129054,09-08-23,18-08-23,P0006,C0190,S036,8,4352.97,0.1,34823.76,26160
29055,O129055,19-10-20,23-10-20,P0002,C0361,S044,4,12407.97,0.2,49631.88,36848
29056,O129056,21-11-23,28-11-23,P0006,C0421,S039,2,4352.97,0,8705.94,6540
29057,O129057,13-11-22,24-11-22,P0011,C0024,S024,17,681.98,0.15,11593.66,7004
29058,O129058,18-05-22,30-05-22,P0001,C0413,S029,19,4675.34,0.2,88831.46,73112
29059,O129059,12-06-22,26-06-22,P0012,C0464,S009,12,8792.16,0.05,105505.92,65172
29060,O129060,07-02-20,09-02-20,P0005,C0015,S011,1,17097.45,0.05,17097.45,14025
29061,O129061,22-01-19,26-01-19,P0004,C0131,S024,13,22626.59,0.15,294145.67,234910
29062,O129062,19-08-24,24-08-24,P0005,C0420,S046,1,17097.45,0.15,17097.45,14025
29063,O129063,24-06-22,26-06-22,P0009,C0186,S036,20,26212.11,0.2,524242.2,361120
29064,O129064,06-09-21,15-09-21,P0007,C0317,S046,15,26164.34,0.15,392465.1,251385
29065,O129065,29-09-21,01-10-21,P0013,C0196,S044,17,15510.94,0.15,263685.98,192933
29066,O129066,03-12-23,12-12-23,P0002,C0260,S034,3,12407.97,0,37223.91,27636
29067,O129067,06-03-20,20-03-20,P0002,C0009,S021,7,12407.97,0.05,86855.79,64484
29068,O129068,02-12-23,16-12-23,P0009,C0393,S022,18,26212.11,0.1,471817.98,325008
29069,O129069,30-01-21,01-02-21,P0007,C0123,S036,2,26164.34,0.15,52328.68,33518
29070,O129070,15-10-20,22-10-20,P0012,C0427,S048,3,8792.16,0.05,26376.48,16293
29071,O129071,25-04-23,28-04-23,P0013,C0426,S035,10,15510.94,0,155109.4,113490
29072,O129072,12-08-24,23-08-24,P0008,C0462,S022,20,24525.84,0.05,490516.8,371800
29073,O129073,03-04-23,17-04-23,P0006,C0332,S049,1,4352.97,0.05,4352.97,3270
29074,O129074,06-07-23,17-07-23,P0013,C0260,S024,6,15510.94,0.1,93065.64,68094
29075,O129075,01-08-24,15-08-24,P0011,C0226,S022,5,681.98,0.1,3409.9,2060
29076,O129076,23-07-22,06-08-22,P0009,C0490,S031,17,26212.11,0,445605.87,306952
29077,O129077,28-10-23,07-11-23,P0001,C0313,S011,12,4675.34,0.05,56104.08,46176
29078,O129078,15-02-19,18-02-19,P0011,C0053,S043,2,681.98,0.05,1363.96,824
29079,O129079,03-05-21,05-05-21,P0006,C0245,S016,11,4352.97,0.1,47882.67,35970
29080,O129080,27-04-20,01-05-20,P0006,C0160,S050,19,4352.97,0.05,82706.43,62130
29081,O129081,01-10-24,07-10-24,P0003,C0351,S001,1,7835.06,0.05,7835.06,4772
29082,O129082,24-02-24,05-03-24,P0011,C0037,S023,16,681.98,0,10911.68,6592
29083,O129083,19-02-21,25-02-21,P0002,C0402,S029,10,12407.97,0.2,124079.7,92120
29084,O129084,11-03-20,24-03-20,P0010,C0274,S013,12,23177.55,0.15,278130.6,179028
29085,O129085,12-08-22,14-08-22,P0009,C0141,S022,9,26212.11,0,235908.99,162504
29086,O129086,24-01-22,29-01-22,P0013,C0155,S013,10,15510.94,0.1,155109.4,113490
29087,O129087,24-04-21,02-05-21,P0010,C0448,S016,13,23177.55,0,301308.15,193947
29088,O129088,06-09-19,13-09-19,P0011,C0062,S028,16,681.98,0.15,10911.68,6592
29089,O129089,08-09-21,12-09-21,P0009,C0418,S011,1,26212.11,0.15,26212.11,18056
29090,O129090,08-07-23,14-07-23,P0007,C0409,S028,12,26164.34,0.15,313972.08,201108
29091,O129091,15-01-21,17-01-21,P0004,C0125,S045,5,22626.59,0.15,113132.95,90350
29092,O129092,28-01-20,01-02-20,P0011,C0278,S041,15,681.98,0,10229.7,6180
29093,O129093,08-06-23,13-06-23,P0003,C0138,S045,1,7835.06,0.05,7835.06,4772
29094,O129094,30-09-20,13-10-20,P0001,C0051,S033,9,4675.34,0.2,42078.06,34632
29095,O129095,04-02-24,15-02-24,P0003,C0032,S026,7,7835.06,0.1,54845.42,33404
29096,O129096,05-03-24,06-03-24,P0004,C0125,S041,2,22626.59,0,45253.18,36140
29097,O129097,18-03-24,20-03-24,P0008,C0177,S042,4,24525.84,0.15,98103.36,74360
29098,O129098,10-12-19,18-12-19,P0007,C0311,S017,9,26164.34,0,235479.06,150831
29099,O129099,03-12-23,17-12-23,P0012,C0083,S023,17,8792.16,0.15,149466.72,92327
29100,O129100,10-01-20,21-01-20,P0003,C0003,S017,9,7835.06,0.2,70515.54,42948
29101,O129101,28-11-23,10-12-23,P0009,C0290,S011,7,26212.11,0,183484.77,126392
